Email,Phone,Address,Website
,,Žiharecká  734,
,,Železničná  4,
helena.jezovitova@gmail.com,+421 903 633 822,Hollého  4,http://www.Jezovitova.sk
,,G. Czuczora  1,
,+421 41 436 11 23,Makov  211,
dsolony@zoznam.sk,+421 43 492 34 53,Pod Bôrom 277/7,
suchacova.janka@nsprevuca.sk,+421 58 483 33 33,Litovelská 25,
,+421 904 655 543,Nábrežná 5,
,,Výčapy - Opatovce 295,
,,Športová,
,,Starohájska ulica  2,
zruby@vzz.sk,+421 52 442 27 51,Vysoké Tatry,http://www.vzz.sk
aondrejk@hotmail.com,+421 2 5249 4022,Mýtna 5,http://www.liming.sk
,,Petöfiho  18,
cardio@cardioconsult.sk,+421 2 5262 0734,Čajkovského 5,http://www.cardioconsult.sk
femina@femina-m.sk,+421 908 771 667,Janka Kráľa 3,http://www.femina.sk
miska.stosekova@gmail.com,+421 948 184 455,Hlavná 89,
dadafie@orangemail.sk,+421 57 488 81 76,Sídl. 1.mája L/72,http://www.domzdraviajuh.sk
,,Mlynarovičova 21,
mudr.takacova@gmail.com,+421 38 531 92 29,416/41,
,,Trstice  318,
ivkovicova@centrum.sk,+421 36 631 35 92,SNP č. 19,
,+421 41 723 23 21,Hálkova 3,
cumulus@cumulus.eu.sk,+421 904 394 853,Poľná 4,http://www.cumulus.sk
mudrnasticky@gmail.com,+421 910 107 227,M. Rázusa 4843/4,
,,Bernoláková  19,
,,Hlavná 50,
orechovska@centrum.sk,+421 32 649 06 96,Melčice-Lieskové  120,http://www.orechovska.sk
,,Hodská  373/38,
,+421 54 478 81 11,ul.Sv. Jakuba 21,http://www.nsp-bardejov.sk/
info@cityclinic.eu,+421 918 100 022,Prievozská 1318/14,https://www.cityclinic.sk/
,+421 55 674 12 44,Spišské námestie č. 4,
,+421 903 553 179,Studienka č. 364,
ardya.taxi@gmail.com,+421 944 207 182,Betliarska 10,http://www.ardya.eu
norbi.m@stonline.sk,+421 908 475 026,Hlavná 62,
,+421 41 511 05 29,ul. Vojtecha Spanyola 43,
alian@stonline.sk,+421 54 472 20 04,Bezručová 9,http://alian.sk/
tnttormed@gmail.com,+421 33 640 93 00,Družstevná 33/B,
,+421 34 658 05 83,Štúrova  625,
info@asprodental.sk,+421 902 933 583,Moyzesova 7,
,+421 56 642 53 04,Masarykova 1340,
,,ObZS,
,+421 58 788 22 72,Krásnohorská 3894/5 ,
,+421 54 478 81 57,Sv. Jakuba 21,https://www.nsp-bardejov.sk/
,,Bernolákova  2476,
info@aha-studio.sk,+421 908 891 791,Bezručova 8,http://www.aha-studio.sk
,,Námestie republiky  15,
,+421 33 593 87 43,A. Žarnova 11,
,+421 2 6593 5667,Zdravotnícka  1,
,+421 43 420 31 11,Kollárová 2,
,+421 42 469 34 17,Súhradka  191,
,,Nábrežná ul.  1,
,+421 61 720 11 12,Rabčická  329,
,,Mozartova  3,
milanic@pobox.sk,+421 33 772 98 41,Javorová 25,
cumulus@cumulus.eu.sk,+421 902 791 135,Kováčška 14,http://www.cumulus.sk
,+421 2 4592 3246,Šafárikova  65,
,,G. Czuczora  1,
,+421 918 379 623,Krajinská 91,
biochrom@biochrom.sk,+421 2 6381 1852,Fedinova 9,http://www.biochrom.sk
,+421 948 808 867,Školská 768/25,
,+421 905 236 484,Mad 144,
,+421 2 4823 4784,Ružinovská 6,
,,"Bernolákova 24 ,  Poliklinika",
,,Starohájska ulica  2,
dinahitex@mail.t-com.sk,+421 32 744 60 76,Zlatovská 1292/24,http://www.dina-hitex.com
,,Navädzová 6,
elitdent74@gmail.com,+421 911 886 633,Nám.sv.Mikuláša 26/A,
,+421 905 919 946,Pobedim 255,
,+421 2 5778 6215,Mýtna 5,
medokad@medokad.sk,+421 45 532 54 40,Bystrický rad 83,http://www.medokad.sk
sestricka@medbaby2002.sk,+421 911 636 390,Kresánkova 10,http://www.medbaby2002.sk
,+421 43 211 10 11,Hodžova 1,
,+421 04 654 73 25,Okružná	5/A,
,+421 41 511 03 50,ul. Vojtecha Spanyola 43,
s.papso@gmail.com,+421 917 615 522,Nábrežná 5,
,346969465,Koreszkova 7,
,+421 33 551 38 29,Kollárova  14,
,+421 2 5477 2559,Dúbravská cesta 9,
lekjanskeho@stonline.sk,+421 45 672 29 46,Dr. Janského 19,
benu12@benulekaren.sk,+421 2 2063 4146,Slovenského národného povstania 116,
danahlavacova@centrum.sk,+421 33 774 90 36,Štefánikova 5,
,+421 905 562 232,Puškinova 763,
karola.majlingova@azet.sk,+421 905 291 786,Rozmarínova 3,
objednavky@leksvmartin.sk,+421 43 400 73 10,Mudroňova 16,http://www.leksvmartin.sk
,,MUDr. Hálka 148	,
,+421 32 743 43 46,Gen. M. R. Štefánika 426	,
,,"budova ZŠ, Petzvalova 4",
neurologicka.ambulancia@gmail.com,+421 48 417 65 06,Námestie Ľ.Svobodu 21,
lekaren.rima@stonline.sk,+421 42 444 09 02,Mierové námestie 55/13,
reservations.smr@spasmrdaky.sk,+421 03 465 75 10,Smrdáky,
,+421 03 853 18 99,17. novembra  1300,
inspe@skk.sk,+421 43 532 23 41,Trojičné námestie 178/1,
,,Hotel Máj Hlboká  49,
mojveterinarkysak@gmail.com,+421 908 494 504,Kysak 327,http://www.mojveterinar.sk
xenonsk@xenonsk.sk,+421 55 633 44 75,Komenského 37/A,http://www.xenonsk.sk
michallunicek@gmail.com,+421 44 432 10 66,Mostová 6,http://www.lunicek.sk
,+421 948 857 646,Sládkovičova  738/24,
,+421 911 124 882, Československej armády 18,
,+421 2 6867 3505,Antolská 11,http://www.unb.sk
,+421 32 652 49 93,Dolný Šianec  10,
,,Starohájska ulica  2,
,+421 905 291 269,Trieda SNP 88,
,,Hodská  373/38,
,+421 903 962 163,Komenského 42,
,,262,
ambulancia@ocna-optika-diana.sk,+421 2 5463 0496,Panenská 3,http://www.optikadiana.sk
,+421 34 778 21 66,Studienka  ,
,+421 41 511 03 91,ul. Vojtecha Spanyola 43,
,,Vajanského  405,
,,Starohájska ulica  2,
,+421 905 967 642,Hollého  150,
kovacikova.lena@gmail.com,+421 2 4371 2219,Roľnícka 1,http://pediatervajnory.sk
,+421 903 630 897,Brigádnická 2,
,,Koceľová  29,
,+421 35 760 30 71,Komárňanská 123/61,
fedorovam3@gmail.com,+421 51 772 34 06,Levočská 22,
primalek@stonline.sk,+421 34 779 92 21,Štúrová 528,
ocne@medican.sk,+421 948 331 496,Orešianska 5,
,+421 2 6867 3561,Antolská 11,
leskoandrascik@gmail.com,+421 51 773 38 93,Jána Hollého 14/D,
lekar@miliped.sk,+421 2 4592 8296,Nám. 1. mája  6,http://www.miliped.sk
,+421 58 732 96 25,Námestie 1. Mája 11,
tatiana.kolackovska@caritas.sk,+421 53 451 16 14,Nám. Majstra Pavla 49,http://www.caritas.sk
idubacova@gmail.com,+421 32 658 31 45,Staničná  9A,
,,Hollého 1247	,
psychiater@drabova.sk,+421 55 636 09 73,Americká trieda  17,https://www.drabova.sk
,+421 948 844 784,Štefánikova  205,
,+421 53 449 51 09,Jarná 4,
,+421 32 743 51 36,Gagarinova 1,
mistrik@npba.sk,68672510,Antolská 11,
,+421 41 511 02 59,Vojtecha Spanyola 43,
,+421 41 511 04 89,V. Spanyola 43,http://www.moja.ambulancia.szm.sk
lubica_blahova@centrum.sk,+421 33 795 56 20,Robotnícka  12,
biorastlinneoleje@gmail.com,+421 940 831 375,M.R.Štefánika 4/12,http://www.biorastlinneoleje.sk
,,Dolný Štál  377,
ambulancia@poliklinikatrnavka.sk,+421 940 629 695,Pavlovičova  3,http://www.poliklinikatrnavka.sk
nspsnv@nspsnv.sk,+421 53 419 95 01,Jánskeho 1,http://www.nspsnv.sk
lekarensignum@stonline.sk,+421 2 6446 2851,Saratovská 28,http://www.lekarensignum.sk
recepcia@zubnaprax.com,+421 2 4364 4089,Jadrová 2,http://www.zubnaprax.com
,+421 41 542 38 10, Hollého 200 Poliklinika  ,
,+421 55 622 07 31,Spišské námestie č.4,
,+421 41 511 07 00,V. Spanyola  43,
,+421 34 697 91 21,Staromyjavská  59,
ekralikova@netkosice.sk,+421 55 684 19 45,Nám. Oceliarov 23,
,+421 915 237 475,Bidovce 56,
,+421 2 5788 7226,Námestie SNP 10,
centrumpomoci.ados@gmail.com,+421 907 712 866,Hlavná ulica,
,,Nám. Sv. Michala  9,
optickestudio@gmail.com,+421 2 5542 3206,Palkovičova  medzi 10 - 12,http://www.optickestudio.sk
info@modenta.sk,+421 940 636 149,Partizánska 1129/49,www.modenta.sk
,+421 55 632 05 96,Kavečianska cesta 24,
,+421 34 772 56 68,Legionárska  5265/1C,
ordinacia.jakubec@gmail.com,+421 907 477 937,Štiavnická 7,http://www.ordinacia-jakubec.sk
,+421 42 448 53 50,Dukelská štvrť  1401,
,+421 43 580 12 46,Nemocničná 1944/10,
,+421 43 552 24 44,Červeného Kríža 85/25,
info@drmagnetkramare.sk,+421 2 3266 1251,Limbová 5,https://magnetickarezonancia.sk/bratislava-kramare/
jusch@post.sk,+421 908 505 019,Starý most 13,http://www.vetsered.sk
,+421 52 431 74 36,Obrancov mieru 3,
,+421 33 733 02 31,Železničná  4,
,+421 2 4592 8293,Nám. 1. mája č. 6,
,,Panónska cesta 4a,
,+421 32 652 87 02,Piaristická 274/23,
,,Námestie kpt. Nálepku  612,
,+421 2 6542 6730,Majerníkova 9,
,,SNP  3,
,+421 2 4564 8196,Bratislavská 93	 ,
pharmacy@wireti.sk,+421 36 630 94 80,Vojenská 2,
teh.pediamed@gmail.com,+421 2 4445 3005,Tehelná 26,
,+421 944 476 913,Pezinská 901,http://www.vres.sk
lubinocka@gmail.com,+421 2 6381 4974,Fedinova 9,http://www.mudr.saskova.szm.sk
,,Kollárova  1,
drmax-rs1@drmax.sk,+421 47 563 43 32,Š. M. Daxnera,http://www.drmax.sk
kmoptik@kmoptik.sk,+421 2 4591 4007,Hlavná 10,http://www.kmoptik.sk
,,Svrčinovec AB200,
,+421 53 482 21 91,Hlavná 29,
kacalovar@gmail.com,+421 918 617 555,Prostějovská 39/B,
,+421 2 4445 9901,Sibírska  65,http://www.adent.sk
,,J. Simora  7,
,+421 36 639 72 02,Nová  49,
,+421 03 777 55 30,Bratislavská  5,
recepcia@medicalmkp.sk,+421 37 696 98 11,Výstavná 23,http://www.medicalmkp.sk
marika.juhaszova@gmail.com,+421 56 642 03 92,Masarykova 1340,
,,Moravská  512,
zdravtechse@gmail.com,+421 34 381 03 54,Pplk. Pľjušťa 3,http://www.zdravtech.sk
,+421 2 6867 3510,Antolská 11,
barc@barc.sk,+421 2 3224 9111,Nám. SNP 10,http://www.barc.sk
coma.consulting@procesy.cz,+421 03 264 91 61,Východná 2337/17,
,+421 908 383 264,"Líščie údolie  57,4.poschodie m.č. 412,413",
komhelp@gmail.com,+421 910 939 512,Drieňová 34,www.komhelp.sk
,+421 55 644 44 07,Trieda SNP 1,
,+421 04 143 27 81,Palárikova 2311,
,+421 2 4592 8287,Nám. 1. mája  6 Poliklinika Senec ,
,,PK Chrenová-Fatranská  12,
drmax-kk2@drmax.sk,+421 901 961 086,Tvarožnianska 18,
tholtaido@gmail.com,+421 43 580 12 07,Nemocničná 1944/10,
felda1303@azet.sk,+421 908 879 228,Kúpeľná,
,,Nová  8674/6A,
,,Koniarekova  20,
,+421 905 375 755,A. Žarnova   8408/14,
aljsro@gmail.com,+421 950 777 705,Sv. Jakuba  33,http://alian.sk/
,+421 41 566 35 55,Baničova 3392,
,+421 46 542 61 05,A. Hlinku 442/11,
urocentrumbratislava@gmail.com,+421 2 4445 5055,Vajnorská 40,
vejmelkova@stonline.sk,+421 33 551 19 52,Starohájska 2,http://www.mudrvejmelkova.host.sk
endambnm@gmail.com,+421 949 000 310,Šoltésovej  2,http://www.endambnm.sk
,+421 2 4488 4988,Kubačova 19,
,+421 36 631 26 43,Námestie Hrdinov  15,
lubomir.kompas@gmail.com,+421 904 916 776,Bajzova 8401/48A,https://dentalkompas.sk
,+421 2 5292 2002,Dostojevského rad 11,
lomencikova@pobox.sk,+421 907 829 040,Jesenského  4545/21,
,+421 907 992 002,Komenského 37/A ,
info@procare.sk,+421 85 088 89 99,Jána Pavla II. č. 5,http://www.procare.sk
,+421 35 640 10 08,G. Czuczora  1,
pet.vet@stonline.sk,+421 2 6241 2496,Starohájska 35,http://www.petvet.sk
info@tantra-egypt.sk,+421 944 108 448,Petzwalova 17,https://www.tantra-egypt.sk/
drmax-dn1@drmax.sk,+421 58 321 44 02,SNP 554,
,+421 58 792 11 56,Gemerská č. 233,
,+421 42 463 15 06,Pod Lachovcom 1727/55,
,,Fegyvernekiho  2,
,+421 37 650 44 45,Klokočina-Hviezdoslavova 1,
info@bedental.sk,+421 905 414 694,J. Vuruma 144,https://bedental.sk/
adoszdravie@gmail.com,+421 918 995 905,Lidická 1616/25,http://www.adoszdravie.sk
,+421 43 422 35 85,Prieložtek 1,
osobnapreprava@azet.sk,+421 948 897 711,Kúpeľská 31,
mojpsychologsro@gmail.com,,Mierové námestie č. 12,
pomocky,+421 910 584 670,P. O. Box 37,http://www.pomocky.sk
mlongauer@mlongauer.sk,+421 37 741 35 56,Farská 12,http://www.mlongauer.sk
objednavanie@probios.sk,+421 903 719 767,Ružová dolina 21,http://www.probios.sk
borgi@borgi.sk,+421 949 825 173,Petzvalova 4,http://www.borgi.sk
obchod@slktn.sk,+421 32 651 47 89,T. G. Masaryka 21,http://www.kupele-teplice.sk
kvetoslavakriskova@nsp-bardejov.sk,+421 54 478 85 66,ul. Sv. Jakuba 21,
,,Ľ. Štúra  18,
,+421 36 633 47 61,SNP  19,
zuby1111sro@gmail.com,+421 911 919 075,Námestie M. R. Štefánika 5,
turacova@caritas.sk,+421 44 432 53 14,Majere 5,http://www.caritas.sk
,,Veľkoblahovská cesta  23,
,,Nábrežná ulica č. 5,http://www.uniklinika.sk
,,Krivá 4,
info@profilupy.sk,+421 948 424 422,Rošlímska 31,http://www.profilupy.sk
,+421 2 5443 1476,Červeňova 3	 ,http://www.zubambulancia.sk
,,kpt. Nálepku  612,
,+421 948 388 393,Štefánikova  76 Zdravotné stredisko,
,+421 56 670 23 67,Na sídlisku 331,
aspiracentrum@gmail.com,+421 915 661 580,Farská ulica 45,http://www.aspiracentrum.sk
,+421 43 539 23 05,Bernolákova 24,
,+421 52 431 41 07,Mnoheľova 2,
,+421 56 678 43 08,Dargovských hrdinov 137/10,
hlambulancia@medadent.sk,+421 2 5557 1380,Líščie Nivy 17,http://medadent.sk
,,Štúrova  36,
info@vitaminovyraj.sk,+421 911 990 999,Dlhý rad 30,http://www.vitaminovyraj.sk
,+421 44 432 21 41,Považská 4,
,+421 38 766 35 33,17. novembra  1300/14,
,+421 2 5954 1112,Limbova 5,
olga.adamekova@gmail.com,+421 2 4524 1621,Bebravská 1,
mazanekova@atlas.sk,+421 904 007 301,V. P. Tótha 2027/6,
,+421 85 088 89 99,Jelačičova 7,http://www.procare.sk
,,Starohájska ulica  2,
richardlani2002@yahoo.com,+421 41 564 03 85,M.R.Stefanika 41,http://www.gynekolog-zilina.sk
,+421 55 644 61 40,SNP 48/A,
dubravicky@gmail.com,+421 2 5954 2334,Limbova 5,
lekaren@pharmatop.sk,+421 2 4524 8404,Dudvážska 5,http://www.pharmatop.sk
,+421 55 674 12 40,Spišské námesti č. 4,
,+421 43 422 30 20,Prieložtek 1   ,http://www.artropro.sk
,+421 2 2066 3111,Panenská 6,http://www.lilly.sk
,+421 35 640 07 65,Komárňanská  8967/24,
drmax-mt3@drmax.sk,+421 43 321 44 06,Riadok 1,
jozefsmirala@hotmail.com,+421 2 4329 2396,Fedinova 9,http://www.akupunkturacentrum.sk
mudr.martinka@alzheimer.sk,+421 911 946 051,Mlynarovičová 21,http://www.alzheimer.sk
benu21@benulekaren.sk,+421 2 2063 4151,Esterházyovcov 26,http://www.benulekaren.sk
michal.stanko@3sdent.sk,+421 948 577 715,Staničná 6,http://www.3sdent.sk
,+421 2 5273 1540,Žellova 2,http://www.udzs-sk.sk
,,17. novembra  1300,
,+421 55 678 09 61,ul. Šoltésovej 11,
,,Z. Fábryho 20,
,+421 31 771 48 84,Lúčna  2229/1B,
,,"Hviezdoslavova 1 ,  PK",
,+421 37 773 56 56,Wilsonovo nábrežie  86,
norika_dzurcanin@yahoo.com,+421 911 289 050,Trieda SNP 88,
,,ObZS  57,
,+421 917 518 042,A. Kmeťa 42,
,+421 41 421 28 79,Belanského 773 ,
,,Nová nemocnica 511,
,+421 907 762 591,SNP 278/32,
amb@mail.t-com.sk,+421 37 653 71 37,Fatranská 12,
,,Dunajská Lužná 666,
apsdeti.lm@gmail.com,+421 44 556 31 10,Palúčanská  25,http://www.nsplm.sk
,,Kútniky  703,
,+421 38 749 36 44,Hrnčírikova 222/6,
,,ObZS,
,,132,
vasadoktorka@gmail.com,+421 940 366 805,Nové Sady 188,http://www.vasadoktorka.sk
vestinas@stonline.sk,+421 43 428 42 84,Republikánska 6,
,,J. Kráľa  55/18,
,,Sládkovičova 38,
,+421 33 774 24 31,Nálepkova  44,
,,ZS,
,+421 57 486 54 39,"M.R.Štefánika, 187/177B",
branislavchnurik@gmail.com,+421 907 851 577,Palárikova 917,http://www.yourvet.eu
medcentrum@medcentrum.sk,+421 41 504 22 11,J. Milca 33,http://www.medcentrum.sk
,,,
,,Ulica Hviezdoslavova  1742/10,
,,Obchodná 323,
lekarenlipa@stonline.sk,+421 38 760 24 06,Sládkovičova 738/24,http://www.lekarenlipa.sk
,+421 31 789 96 82,Kpt. Nálepku  727/13,
info@sonomamo.sk,+421 46 540 75 57,Hviezdoslavova 3,
,,Hviezdoslavova 1,
,+421 42 444 01 45,Mierové nám.	93,
dentagroup@gmail.com,+421 2 4342 3433,Drieňová 38,http://www.dentagroup.sk/
,+421 41 702 92 03,Hálkova 3,
,+421 2 4951 2004,Nobelova 34,
,+421 43 428 94 40,Prieložtek 1,
,+421 2 6383 4040,Humenské nám.  6,
drmax@drmax.sk,+421 901 961 042,Romanova ulica 1,https://www.drmax.sk/lekarne
info@primavet.sk,+421 903 655 644,Rustaveliho 11,http://www.primavet.sk
,,Michal na Ostrove  11,
,+421 53 418 62 07,Banícka štvrť 1,
,+421 917 367 018,Sotinská  1588,
,+421 905 662 407,Stromová 16,http://www.simkovicova.sk
,346969198449,Koreszkova 7,
,+421 32 779 53 20,Podolie  834,
,,Haanova  7,http://www.cmzmatka.sk
,+421 42 073 36 , Belanského  1346 ,
,+421 31 775 36 64,"Administratívna budova, ev. č. 1236",http://poliklinika.duslo.sk
,+421 46 543 01 47, J. Pauleho  6 ,
,+421 903 512 066,Sabinovská 10,http://www.rodinnahomeopatia.sk
,415110481,Vojtecha Spanyola 43,http://www.fnspza.sk/
,+421 56 642 48 91,Kostolné námestie 5/10,
iskardovake@gmail.com,+421 902 241 864,Zlaté Pole 69,
drmax-nr1@drmax.sk,+421 37 650 40 01,Hviezdoslavova trieda,http://www.drmax.sk
erikasro@stonline.sk,+421 48 416 36 41,Sladkovičova 98,http://www.erikabb.sk/home.html
,,"Zdravotnícke centrum RUDIMED , Štúrova  89",
elena.pipiskova@chello.sk,+421 902 680 560,Košická 37,http://www.psychotestyvodicov.sk
,,Hlavná  209/79 93523  Rybník,
,,Špitálska 20	,
office@ippm.sk,+421 911 212 838,Pluhová 10/A,
,+421 46 549 11 79,SNP 278/32,
ambulanciagpo@gmail.com,+421 55 622 56 06,Tatranská 25,http://www.gpo.sk
,,Sotinská  1588,
stiavnik@tilialekaren.sk,+421 908 926 944,Zdravotné stredisko č. 165,
,,Nemocničná  1,
belaber@centrum.sk,+421 32 649 04 24,Melčice - Lieskové 220,
iscare@iscare.sk,+421 2 5920 7800,Prievozská 4/A,http://www.iscare.sk
,,Nábrežná ul.  1,
benedictus@stonline.sk,+421 52 459 12 32,Petzvalova 16,
,,Východná 23,
,,Starohájska ulica  2,
,+421 2 4552 0255,Bebravská  1,
ambulancia@dermason.sk,+421 2 4552 7116, Borodáčova ulica č. 4,http://www.dermason.sk
alica.havrilcova@yahoo.com,,Staré Grunty 56,
,+421 42 446 69 99, Ľ. Štúra  3 ,
layla@layla.sk,+421 903 663 036,Turbínova 1,http://www.fitlopta.sk
receptyba@vaslekar.sk,+421 04 219 48 48,Záporožská  12,https://www.vaslekar.sk/ambulancie/
info@terramedica.sk,+421 2 6823 0711,Kopčianska 16,http://www.terramedica.sk
,+421 37 651 77 40,Čajkovského  2,
,,A. Hlinku  14,
,+421 918 653 974,Hurbanova 20,
,,Dudvážska 5,
,+421 43 423 97 1,Kollárova17,
info@drklembarova.sk,+421 55 622 15 62,Rastislavova 45,
,+421 43 492 37 22,SNP 553,
,,Dolný Šianec 1	 ,
,,Hlavná  810/50,
,+421 41 511 04 12,V. Spanyola 43,
,+421 38 749 23 29,Hrnčírikova 1445/7,
rezervacie@hotelchopok.sk,+421 911 611 386,Demänovská dolina 20,http://www.hotelchopok.sk
malacky@familydentalcare.sk,+421 904 161 313,Legionárksa 5265,https://www.familydentalcare.sk/
,,Nálepkova  28,
,+421 2 5778 6218,Mýtna  5,http://poliklinikamytna.sk/
orolcierny@stonline.sk,+421 52 779 35 58,Švábovce 126,
,,Ľ. Podjavorinskej 5364 ,
mioped@bystrica.sk,+421 905 915 628,P.O.Hviezdoslava 344/23,
igor@igorvlk.sk,+421 46 546 55 46,Na Papiereň 317/39,http://www.igorvlk.sk
lamalens9@gmail.com,+421 2 6026 4122,Líščie údolie 57,http://www.poliklinikakv.sk
,+421 2 5935 1216,Cesta na Červený most 1,https://www.nsmas.sk/
,+421 31 701 01 09,Hlavná 6,
,+421 2 3810 6808, Nám. 1. mája  6 ,
,,Cementárenská 65,
,+421 33 644 81 98,Juraja Holčeka  42,
,+421 55 699 23 51,Veľká Ida č. 369,
,+421 2 4524 3335,Kazanská 54	 ,
info@manipura.sk,+421 948 525 083,Kresánková 7/C,http://www.manipura.sk
danicajakubickova@centrum.sk,+421 37 651 30 61,Špitálska  13,
,+421 2 5443 1846,Zámocká  32,
eva.knezova@gmail.com,+421 56 644 25 34,Kpt. Nálepku 1074,
,,Nám. Hrdinov  15,
,+421 32 776 30 35,Mýtna 146 ,
,+421 33 743 40 35,P. O. Hviezdoslava  8/368,
benu30@benulekaren.sk,+421 2 2063 4156,Turiec 1,http://www.benulekaren.sk
mudr.stankovska@gmail.com,+421 34 772 61 29,Legionárska 5265,
,,Hviezdoslavova 1,
,+421 944 040 262,Bullova  2,
,+421 2 5935 1222,Cesta na Červený most 1,
,+421 43 420 34 10,Kollárova  2,http://www.unm.sk
,+421 904 612 108,Nerudova 14,
,,"PK , Jesenského  85",
,+421 43 589 14 61,Aleja slobody 1879,
,+421 33 730 05 62,Nám. A. Hlinku  27,
,+421 905 522 051,Jankulaka 555,
jozefbalaz1978@gmail.com,+421 51 771 06 11,Levočská 18,
,+421 56 678 43 00,Dargovských hrdinov 137/10,
,,Mudrochova  966/2,
sk.pczvpz@uvzsr.sk,+421 54 788 00 14,Sovietskych hrdinov 79,
,+421 41 763 07 11,Jána Milca 741/	27	,
,+421 2 5788 7228,Námestie SNP 10,https://www.milosrdni.eu/
,,Špitálska  9,
,,Hviezdoslavova 27,https://www.unilabs.sk/
,+421 58 795 12 69,Nižná Slaná,
,+421 42 430 43 07,Nemocničná  986,
office@santeslovakia.sk,+421 2 4827 9695,Ružinovská 10,http://www.santeslovakia.sk
,+421 43 422 41 58,Dobšinského  27/2,
jelsava@schneider-lekaren.sk,+421 902 954 948,Tomášikova 481,http://www.schneider-lekaren.sk
,+421 45 520 14 18,Kuzmányho nábrežie  28,
,+421 32 743 55 68,Smetanova  4,
,,Brnenské námestie  4,
,+421 51 771 47 92,Konštantínova 17,
,,Čajkovského  46,
,+421 948 953 482,A.F. Kollára 229,
,,Školská  35,
,,Račianska 44,
,+421 2 3914 3101,Šancová 110,http://www.znap.sk/ba/
,+421 36 773 42 13,Farná,
,+421 55 685 35 99,Cottbuská 13,
,+421 2 4341 2014,Bajkalská 18/A,
laczkoova.sandrex@gmail.com,+421 905 722 392,"Jesenského ulica 1204/2, 92901 Dunajská Streda",
,+421 944 190 500,sídl. Centrum III,
info@centrumkramare.sk,+421 918 404 903,Limbova 22,http://www.centrumkramare.sk
marian.such@bioharmonia.sk,+421 04 213 85 31,Štefánikova 29,
kukodent@kukodent.sk,+421 35 649 25 16,Železničná 8,http://www.kukodent.sk
,,Palárikova 2659,
,+421 2 5954 2435,Limbova 5,
,,Rázusova  4864/2,
jurajbrutenic@gmail.com,+421 2 6026 4161,Líščie údolie 57,
,+421 56 642 68 74,Námestie osloboditeľov 25,
,+421 46 560 21 52, 4. apríla  1 ,
,+421 905 533 281,Špitálska 1,
,+421 55 674 32 46,Spišské námestie č. 4,
lucia.marinicova@gmail.com,+421 911 870 900,H. Meličkovej 11/C,
,+421 57 770 67 10,1. mája,
,+421 32 640 13 25,Gen. Svobodu 7060/2	,
jozef.sivicek@gmail.com,+421 47 433 16 50,Masarykova 11 - Zlatá ulička,
